Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
John Jenkins,27,2TM,SG,26,0,333,9.7,0.536,0.552,0.171,1.8,10,5.8,9.9,0,0.5,7.4,15.7,0.2,0,0.2,0.031,-1,-2.4,-3.4,-0.1
John Jenkins,27,WAS,SG,4,0,14,20.5,1.5,1,0,0,7.9,3.9,9.9,0,0,0,6.1,0.1,0,0.1,0.202,7.6,-1,6.6,0
John Jenkins,27,NYK,SG,22,0,319,9.3,0.518,0.544,0.175,1.9,10.1,5.9,9.9,0,0.5,7.5,16.1,0.2,0,0.2,0.024,-1.4,-2.5,-3.9,-0.2
Dillon Brooks,23,MEM,SF,18,0,330,7.6,0.499,0.328,0.246,3,7.6,5.3,7.6,1.5,1.1,12.3,20.9,-0.3,0.3,0,-0.004,-5,-1.2,-6.3,-0.4
Jarell Martin,24,ORL,PF,42,1,328,9.4,0.528,0.548,0.106,3.5,20.5,11.9,7.8,0.4,2,9.2,15.9,0.1,0.4,0.5,0.073,-3.7,-0.2,-3.9,-0.2
Ryan Anderson,30,2TM,PF,25,8,322,4.6,0.414,0.58,0.232,6.1,12.5,9.2,7.8,0.6,0.3,15.5,12,-0.3,0,-0.2,-0.035,-4.5,-1.9,-6.4,-0.4
Ryan Anderson,30,PHO,PF,15,8,278,4.6,0.423,0.567,0.233,5.5,12.5,9,8.1,0.5,0.3,15.4,12.1,-0.2,0,-0.2,-0.039,-4.5,-1.9,-6.3,-0.3
Ryan Anderson,30,MIA,PF,10,0,44,4.5,0.354,0.667,0.222,9.7,12.1,10.9,5.8,1.1,0,16.8,11.6,0,0,0,-0.009,-4.6,-1.9,-6.5,0
Ekpe Udoh,31,UTA,C,51,1,320,20.9,0.698,0,0.417,9.3,20.9,15.2,12.8,1.5,7.7,13.2,13.1,0.9,0.7,1.6,0.238,0.8,3.9,4.7,0.5
Jerome Robinson,21,LAC,SG,33,0,320,7.2,0.491,0.518,0.082,1,12.2,6.8,8.3,1.6,0.7,10.2,16.7,-0.2,0.3,0.1,0.012,-4.2,-0.5,-4.7,-0.2
Sindarius Thornwell,24,LAC,SG,64,1,313,5.2,0.485,0.306,0.694,1.7,12.8,7.5,7.2,2.1,1.8,23.8,11.3,-0.3,0.3,0,0.004,-5.8,1,-4.7,-0.2
Troy Williams,24,SAC,SF,21,0,312,10.5,0.531,0.449,0.153,3.9,15.9,9.7,4.7,1.5,2.2,7.9,15,0.1,0.3,0.4,0.064,-2.4,0,-2.4,0
Alex Poythress,25,ATL,PF,21,1,305,12.2,0.571,0.284,0.358,9.8,16.6,13.1,7.7,0.6,2.8,12.2,14.2,0.4,0.2,0.5,0.086,-2.5,-1,-3.5,-0.1
Carmelo Anthony,34,HOU,PF,10,2,294,10.9,0.513,0.529,0.182,3.3,17.3,10.2,2.6,0.7,2,5.8,20.5,0.1,0.2,0.3,0.048,-1.3,-1.4,-2.7,-0.1
Quincy Pondexter,30,SAS,SF,53,0,292,13.2,0.641,0.31,0.724,3,14.1,8.6,10.6,1.8,0.3,14.5,13.5,0.5,0.3,0.8,0.128,-1.6,0.7,-0.9,0.1
Robert Williams,21,BOS,C,32,2,283,18.8,0.703,0,0.294,10.2,20.4,15.3,3.3,1.5,12.5,14.8,10.3,0.5,0.6,1.2,0.201,-1.7,3.4,1.8,0.3
Michael Beasley,30,LAL,PF,26,2,277,15.9,0.532,0.111,0.255,4.9,17.2,11.2,14.8,1.5,3,13.7,29.5,-0.1,0.4,0.2,0.039,-1.9,0.5,-1.5,0
Shake Milton,22,PHI,SG,20,0,268,9.3,0.483,0.506,0.08,3.7,10,6.9,9.2,1.4,2.3,6.2,15,0.1,0.3,0.3,0.059,-2.6,-0.6,-3.2,-0.1
Cameron Reynolds,23,MIN,SG,19,0,259,10.4,0.58,0.654,0.115,1.6,11.3,6.4,6.8,1.1,0.7,5.7,14.1,0.3,0.1,0.4,0.078,-1.3,-1.2,-2.5,0
Henry Ellenson,22,2TM,PF,19,0,259,13.1,0.538,0.4,0.263,2,25.5,13.4,9.6,1.3,0.7,7.8,19,0.2,0.2,0.4,0.077,-1,-0.5,-1.5,0
Henry Ellenson,22,DET,PF,2,0,25,14.8,0.551,0.4,0.2,0,40.9,19.7,6.2,0,0,0,18.8,0,0,0.1,0.149,2.1,0.2,2.2,0
Henry Ellenson,22,NYK,PF,17,0,234,12.9,0.536,0.4,0.271,2.2,23.8,12.7,10,1.4,0.7,8.6,19,0.1,0.2,0.3,0.07,-1.4,-0.5,-1.9,0
Julian Washburn,27,MEM,SF,18,3,254,6.5,0.402,0.5,0.083,3.5,14.8,9.1,7.7,2.5,0.7,12.3,10,-0.2,0.3,0.1,0.023,-5.1,0.5,-4.6,-0.2
Guerschon Yabusele,23,BOS,PF,41,1,251,12.4,0.542,0.364,0.286,9.8,12.8,11.3,8.2,1.5,2.5,14.8,17.5,0.2,0.3,0.5,0.09,-2.5,-0.2,-2.7,0
Christian Wood,23,2TM,PF,21,2,251,21.9,0.607,0.222,0.479,7.2,26.5,17,4.8,1.3,3.2,10.7,26.1,0.4,0.3,0.8,0.151,1.4,-1,0.4,0.1
Christian Wood,23,MIL,PF,13,0,62,17.1,0.585,0.2,0.6,7,24.7,16.4,4.6,0,0,8.7,23.4,0.1,0.1,0.2,0.146,0.3,-1.5,-1.3,0
Christian Wood,23,NOP,PF,8,2,189,23.4,0.613,0.228,0.446,7.2,27,17.3,4.9,1.7,4.3,11.3,26.9,0.3,0.3,0.6,0.152,1.7,-0.8,0.9,0.1
Deonte Burton,25,OKC,SG,32,0,240,7,0.47,0.329,0.146,1.7,10.7,6,5,1.2,2.8,9.3,16.3,-0.2,0.3,0.1,0.027,-4.9,0.6,-4.3,-0.1
Dwight Howard,33,WAS,C,9,9,230,17.4,0.638,0,0.696,11.1,28.3,19.6,2.6,1.4,1.5,15.1,19.6,0.4,0.2,0.6,0.124,-1.3,-1.7,-3,-0.1
J.R. Smith,33,CLE,SG,11,4,222,7.8,0.444,0.494,0.127,0,9.4,4.5,13.8,2.5,1.2,11.7,18.6,-0.3,0.1,-0.2,-0.038,-3.7,0.5,-3.2,-0.1
Isaiah Hartenstein,20,HOU,PF,28,0,221,10,0.562,0.146,0.341,10.3,13.3,11.8,9.4,1.6,4.6,21.6,11.8,0.2,0.3,0.5,0.101,-5.1,1.2,-3.9,-0.1
Jalen Jones,25,CLE,SF,16,0,214,11.7,0.548,0.452,0.435,5.5,12.5,8.8,4.8,2.1,0.8,9.8,16.7,0.2,0.1,0.3,0.056,-2.3,-1.9,-4.2,-0.1
Brandon Sampson,21,CHI,SG,14,2,214,8.5,0.567,0.483,0.1,1.5,6.7,4.1,6.8,1.8,1.2,16.1,15.2,-0.1,0.1,0,0.01,-3.9,-0.9,-4.7,-0.1
Lorenzo Brown,28,TOR,PG,26,0,212,6.3,0.38,0.394,0.042,2.6,12.9,7.9,17.3,2.7,2,18.1,17.9,-0.5,0.3,-0.1,-0.027,-5.4,1.9,-3.5,-0.1
Theo Pinson,23,BRK,SG,18,0,211,8.1,0.49,0.63,0.301,2,15.9,9,14.1,1.4,0,17.9,20,-0.2,0.2,0,0.004,-3.6,0.4,-3.2,-0.1
Edmond Sumner,23,IND,PG,23,2,210,7.6,0.443,0.422,0.375,4.9,7.8,6.3,6.3,2.8,2.1,11.8,17.6,-0.2,0.3,0.1,0.02,-5.8,0.5,-5.3,-0.2
Jacob Evans,21,GSW,SG,30,1,204,3.5,0.374,0.283,0.019,3.3,9.5,6.5,13.7,1.2,1.2,17.1,13.5,-0.3,0.2,-0.1,-0.03,-6.9,-1.2,-8.2,-0.3
Daniel Hamilton,23,ATL,SG,19,3,204,7.1,0.455,0.383,0.1,5,19.5,12.1,14.5,1.4,0.4,20.3,15.7,-0.2,0.1,-0.1,-0.024,-3.6,-0.5,-4.1,-0.1
Khyri Thomas,22,DET,SG,26,0,195,6.2,0.413,0.507,0.159,2.2,9.3,5.6,6,1.8,2.2,5.1,17.2,-0.2,0.2,0,0.005,-4.9,-0.1,-5,-0.2
Deng Adel,21,CLE,SF,19,3,194,2.7,0.424,0.639,0.111,1.6,9.6,5.4,3.4,0.3,1.8,13.7,9.9,-0.2,0,-0.2,-0.054,-5.9,-1.6,-7.5,-0.3
Jason Smith,32,3TM,PF,20,1,190,9.8,0.492,0.441,0.271,9,20.2,14.6,9.7,0.7,3.1,16.4,17.5,0,0.2,0.2,0.038,-3.7,-1,-4.7,-0.1
Jason Smith,32,WAS,C,12,1,130,11.7,0.52,0.27,0.324,9,22.1,15.4,12.3,0.4,3.2,14.2,16.1,0.1,0.1,0.2,0.07,-2.7,-0.7,-3.4,0
Jason Smith,32,MIL,PF,6,0,40,6.3,0.468,0.692,0.154,8.1,19.2,14,3.1,2.3,4.2,26.5,19.8,-0.1,0.1,0,-0.02,-6.8,-0.1,-6.9,-0.1
Jason Smith,32,NOP,C,2,0,20,4.6,0.405,0.778,0.222,10.5,10.2,10.4,6.2,0,0,9.2,22.3,0,0,0,-0.049,-4.4,-4.4,-8.8,0
John Henson,28,MIL,C,14,0,188,17.1,0.553,0.463,0.149,9.2,28,19.2,10.1,1.7,4.9,14.4,18.6,0.1,0.4,0.6,0.146,0.4,2.1,2.5,0.2
Andrew Harrison,24,3TM,PG,17,0,187,5.8,0.443,0.472,0.34,3.4,8.5,5.8,17.1,1.1,0.9,16.5,16.8,-0.1,0,-0.1,-0.027,-5.8,-1.2,-7.1,-0.2
Andrew Harrison,24,MEM,PG,1,0,5,4.6,0.5,0.5,0,0,0,0,0,0,0,0,17.9,0,0,0,-0.013,-11.2,-4.2,-15.4,0
Andrew Harrison,24,CLE,PG,10,0,144,6.6,0.467,0.359,0.41,3,8.9,5.8,16.3,1.4,1.2,17.8,17,-0.1,0,-0.1,-0.022,-5.6,-0.6,-6.2,-0.2
Andrew Harrison,24,NOP,PG,6,0,38,3.1,0.349,0.833,0.167,5.5,8.1,6.8,22.3,0,0,13.4,16.1,0,0,0,-0.051,-6,-3.2,-9.2,-0.1
Isaiah Thomas,29,DEN,SG,12,0,181,7,0.437,0.434,0.273,3,4.8,3.9,18.6,1.4,0.5,14,30.4,-0.4,0.1,-0.3,-0.077,-4,-2.5,-6.5,-0.2
Caleb Swanigan,21,2TM,PF,21,0,178,4.7,0.377,0.132,0.17,10.2,27.6,19.1,8,1.6,0.5,24,17.7,-0.5,0.2,-0.2,-0.06,-7.1,0,-7.2,-0.2
Caleb Swanigan,21,POR,PF,18,0,145,3.1,0.372,0.114,0.159,9.8,28,19.1,6.2,1.3,0,25.4,18.4,-0.4,0.2,-0.3,-0.086,-7.9,-0.3,-8.2,-0.2
Caleb Swanigan,21,SAC,PF,3,0,33,11.7,0.405,0.222,0.222,12.2,25.6,18.7,15.6,2.8,2.6,16.8,14.9,0,0.1,0,0.053,-3.8,1.1,-2.7,0
Skal Labissière,22,2TM,PF,22,1,176,12.6,0.593,0.265,0.347,5.4,20.3,12.8,8.6,1.4,2.8,16.3,16,0.1,0.2,0.3,0.089,-2.9,-0.1,-3,0
Skal Labissière,22,SAC,PF,13,0,113,7,0.517,0.367,0.367,3.6,18.7,10.9,6.8,0.8,2.3,16.7,15.3,-0.1,0.1,0,0.018,-5.6,-0.8,-6.4,-0.1
Skal Labissière,22,POR,PF,9,1,63,22.6,0.716,0.105,0.316,8.7,23.2,16.1,11.9,2.3,3.8,15.6,17.2,0.2,0.1,0.3,0.216,1.7,1.2,3,0.1
Yuta Watanabe,24,MEM,SF,15,0,174,3.3,0.352,0.314,0.196,2.5,17.7,10,6.6,1.1,0.5,9.8,15.8,-0.4,0.2,-0.2,-0.065,-7,-2.1,-9.1,-0.3
Miles Plumlee,30,ATL,C,18,0,173,18.9,0.654,0,0.625,9.5,14.3,11.8,14.7,1.6,2,14,16.7,0.4,0.1,0.5,0.145,1.6,0,1.6,0.2
Dairis Bertāns,29,NOP,SG,12,0,167,2,0.362,0.723,0,1.3,4.3,2.8,7.2,0.3,0,4.1,12,-0.2,0,-0.2,-0.054,-5.6,-3.2,-8.8,-0.3
Walt Lemon Jr.,26,CHI,PG,6,3,167,16.3,0.468,0.057,0.126,2.6,15.1,8.8,30.3,3.2,0.5,9.8,26.6,-0.1,0.2,0.1,0.026,-2.4,0.2,-2.2,0
Chris Boucher,26,TOR,PF,28,0,163,22.2,0.563,0.487,0.197,10.9,25.8,18.5,1.9,1.8,12.2,7.8,23.6,0.2,0.4,0.7,0.194,-0.2,2.8,2.6,0.2
Duncan Robinson,24,MIA,SF,15,1,161,7.6,0.514,0.761,0.13,1.3,11.2,6.3,4.4,1.5,0,7.6,14,0,0.2,0.2,0.051,-3.6,0.1,-3.5,-0.1
Ben McLemore,25,SAC,SG,19,0,158,10.5,0.541,0.641,0.188,1.9,9.4,5.5,3.4,1.8,1.6,6.7,19.4,0.1,0.1,0.2,0.055,-2.1,-1.4,-3.5,-0.1
Johnathan Motley,23,LAC,PF,22,0,156,18.9,0.563,0.041,0.548,12.6,21.7,17.3,11.7,1.5,1.5,15,28.8,0.1,0.2,0.3,0.092,-1.2,-0.7,-1.9,0
Ron Baker,25,2TM,SG,15,0,152,2.5,0.309,0.65,0.3,0.7,7.1,3.8,12.8,1.9,0.6,18.1,7.8,-0.2,0.1,-0.1,-0.034,-7.7,0.7,-7,-0.2
Ron Baker,25,NYK,SG,11,0,107,4.4,0.376,0.563,0.375,1,6,3.4,16.1,2.3,0,13.9,8.6,0,0,0,0.002,-7.7,1.1,-6.6,-0.1
Ron Baker,25,WAS,SG,4,0,45,-2,0,1,0,0,9.8,4.8,5.1,1.1,1.9,33.3,5.7,-0.1,0,-0.1,-0.12,-7.9,0,-7.9,-0.1
Miloš Teodosić,31,LAC,PG,15,0,150,6.5,0.557,0.675,0.175,2.2,8.9,5.7,28.8,0.9,0.5,32.8,18,-0.1,0.1,-0.1,-0.019,-3.8,-1.7,-5.4,-0.1
Ray Spalding,21,2TM,PF,14,3,148,14.6,0.516,0.064,0.255,11.1,25.1,18,5.1,2.9,4.5,14.7,17.8,0,0.2,0.2,0.051,-4.3,-0.8,-5.1,-0.1
Ray Spalding,21,DAL,PF,1,0,1,0,,,,0,0,0,0,0,0,,0,0,0,0,0,-7.5,-5,-12.6,0
Ray Spalding,21,PHO,PF,13,3,147,14.7,0.516,0.064,0.255,11.1,25.3,18.1,5.2,2.9,4.5,14.7,17.9,0,0.2,0.2,0.051,-4.3,-0.8,-5.1,-0.1
Chimezie Metu,21,SAS,PF,29,0,145,6.4,0.389,0.034,0.293,6.8,20.1,13.5,12,2,1.2,18.6,24.4,-0.5,0.2,-0.3,-0.099,-7.3,-1.4,-8.7,-0.2
Jemerrio Jones,23,LAL,SF,6,2,143,12.1,0.398,0.303,0.061,11.8,23.4,17.7,11.4,2.3,2.9,12.9,11.3,0,0.2,0.2,0.084,-2.2,2.4,0.2,0.1
Anfernee Simons,19,POR,SG,20,1,141,11.1,0.535,0.46,0.254,2.3,7.4,4.9,13.7,0.3,0,13.6,24.3,0,0,0.1,0.02,-1.5,-3.7,-5.3,-0.1
Andrew Bogut,34,GSW,C,11,5,134,13.4,0.523,0,0.083,10,32.8,21.9,10.6,1.1,5,17.7,14.5,0.1,0.2,0.3,0.111,-3.7,0.8,-2.9,0
C.J. Williams,28,MIN,SG,15,0,128,8.8,0.55,0.457,0.029,0.8,5.9,3.3,12.9,2.2,0,12.4,13.3,0.1,0.1,0.1,0.042,-3.8,0.2,-3.7,-0.1
JaKarr Sampson,25,CHI,SF,4,0,127,22.5,0.633,0.259,0.389,4.2,23.4,13.7,5.3,1.5,2,5.9,23.1,0.3,0.1,0.5,0.173,3.6,0.2,3.7,0.2
Quincy Acy,28,PHO,PF,10,0,123,2.9,0.379,0.833,0.556,2.7,20.1,11.3,8.2,0.4,2.7,15.2,9.2,-0.1,0,-0.1,-0.022,-7.6,-0.5,-8.1,-0.2
Isaac Bonga,19,LAL,PG,22,0,120,6,0.24,0.242,0.455,7.9,13.5,10.8,14.9,3.5,2.7,13.2,15.7,-0.3,0.2,-0.1,-0.059,-7,2.2,-4.8,-0.1
Rawle Alkins,21,CHI,SG,10,1,120,8.1,0.418,0.308,0.308,9.9,13.7,11.8,15.2,0.4,0,15.3,19,-0.1,0,-0.1,-0.042,-3.8,-3.5,-7.3,-0.2
Lonnie Walker IV,20,SAS,SG,17,0,118,10.8,0.446,0.283,0.217,0,15.6,7.9,10.3,2.9,2.2,7.4,20.3,-0.1,0.2,0,0.019,-3.4,1,-2.4,0
Deyonta Davis,22,ATL,C,9,0,118,15.6,0.682,0.045,0.455,8.7,23.7,16,5.8,1.2,3.7,10.2,10.1,0.3,0.1,0.4,0.145,-1.5,-0.6,-2,0
Drew Eubanks,21,SAS,PF,23,0,113,15.1,0.646,0,0.5,5.8,26.8,16.4,8.3,0.9,3.7,20.1,15.5,0.1,0.2,0.3,0.12,-1.9,0.7,-1.3,0
Gary Trent Jr.,20,POR,SG,15,1,111,3.6,0.377,0.42,0.14,1,9.4,5.3,6.2,0.4,1.4,7,21.7,-0.3,0.1,-0.2,-0.092,-6.6,-4.2,-10.8,-0.2
Jared Terrell,23,MIN,SG,14,0,111,0.7,0.372,0.436,0.154,1,4.9,2.9,14.4,1.3,1.5,19.4,19.6,-0.4,0,-0.3,-0.14,-8.5,-2.3,-10.9,-0.2
Zhaire Smith,19,PHI,SG,6,2,111,9.5,0.533,0.471,0.235,2.9,9.3,6.2,12.3,0.9,1.4,13.8,16.4,0,0.1,0.1,0.048,-2.8,-2.2,-5,-0.1
Jodie Meeks,31,TOR,SG,8,0,104,16,0.647,0.462,0.026,1.1,11.1,6.2,11.5,0.5,0.8,4.8,17.1,0.2,0.1,0.3,0.153,1.4,-0.8,0.5,0.1
Malachi Richardson,23,TOR,SG,22,0,103,0.9,0.481,0.862,0.172,2.2,11.2,6.8,0,0.5,0,20.4,16.4,-0.2,0.1,-0.1,-0.06,-6.6,-2.1,-8.8,-0.2
James Nunnally,28,2TM,SF,15,0,102,7.3,0.503,0.735,0.118,0,5.3,2.6,9.5,0.5,0,2.7,15.3,0.1,0,0.1,0.035,-1.9,-2.9,-4.8,-0.1
James Nunnally,28,MIN,SF,13,0,64,12.1,0.593,0.619,0.19,0,6.8,3.3,10.9,0.7,0,4.2,15.6,0.1,0,0.1,0.097,1.4,-1.3,0.1,0
James Nunnally,28,HOU,SF,2,0,38,-0.8,0.346,0.923,0,0,3,1.5,7.2,0,0,0,14.8,-0.1,0,-0.1,-0.068,-7.5,-5.5,-13,-0.1
Bonzie Colson,23,MIL,SF,8,2,98,12.9,0.454,0.538,0.231,8.8,21.5,15.5,4,2.4,0.9,6.5,19.6,0,0.2,0.2,0.085,-2.6,-0.8,-3.5,0
Devin Robinson,23,WAS,SF,7,0,95,20.6,0.616,0.063,0.438,6.7,16.2,11.4,9.5,2,5.3,5,17.9,0.2,0.1,0.3,0.175,0.8,1.1,1.9,0.1
Tyler Lydon,22,DEN,PF,25,0,94,9.3,0.595,0.556,0.167,8,12.7,10.4,8.2,1,0,17.2,10.6,0.1,0.1,0.2,0.086,-2.8,-1.4,-4.2,-0.1
Wade Baldwin,22,POR,PG,16,0,94,1.3,0.396,0.273,0.333,2.3,14.4,8.5,16.6,0.5,1.7,27,23.3,-0.4,0.1,-0.3,-0.153,-8.4,-1.9,-10.3,-0.2
Tyler Zeller,29,2TM,C,6,1,93,17.3,0.607,0.033,0.6,12.9,15.7,14.2,6.7,0.5,3.1,9.5,20.1,0.2,0.1,0.3,0.167,-3.1,-1.9,-5,-0.1
Tyler Zeller,29,ATL,C,2,0,11,1.5,0,0.5,0,18.7,39.1,28.7,10.6,0,0,0,7.4,0,0,0,-0.013,-8.7,-1.6,-10.2,0
Tyler Zeller,29,MEM,C,4,1,82,19.4,0.64,0,0.643,12.1,12.5,12.3,6.2,0.6,3.5,10,21.8,0.2,0.1,0.3,0.191,-2.3,-1.9,-4.3,0
Daryl Macon,23,DAL,SG,8,0,90,5.5,0.482,0.407,0.259,2.4,11.8,7.1,11.2,0.5,0,16.6,17.2,-0.1,0,0,-0.022,-5.3,-2.6,-7.9,-0.1
Naz Mitrou-Long,25,UTA,SG,14,0,84,2.2,0.383,0.55,0.1,1.3,6.3,3.9,23.3,0.6,0.9,27.7,14.7,-0.2,0.1,-0.1,-0.046,-7.1,-1.6,-8.7,-0.1
Udonis Haslem,38,MIA,C,10,1,74,3.6,0.36,0.364,0.121,4.3,34.5,19.4,4,0,0,7.9,21.9,-0.2,0.1,-0.1,-0.075,-8.4,-2.4,-10.9,-0.2
Jarred Vanderbilt,19,DEN,PF,17,0,69,12.4,0.513,0.053,0.526,10.9,25.2,18,5.9,4.3,1.3,25.5,19.4,-0.1,0.1,0.1,0.037,-5.2,1,-4.2,0
Amile Jefferson,25,ORL,PF,12,0,68,21.1,0.692,0,0.5,9.3,24,16.5,6.4,2.2,3.7,4.9,13.1,0.2,0.1,0.4,0.258,0.5,2,2.5,0.1
Marcus Derrickson,22,GSW,PF,11,0,67,19.4,0.653,0.606,0.152,13.3,7.6,10.4,2.2,0,1.3,7.9,24.4,0.2,0,0.2,0.155,2.6,-5.3,-2.7,0
Malcolm Miller,25,TOR,SF,10,0,67,13.7,0.63,0.808,0.154,1.7,6.3,4,2.1,0.7,1.2,3.5,18.5,0.1,0.1,0.2,0.13,1.2,-1.6,-0.5,0
Jimmer Fredette,29,PHO,SG,6,0,65,3.6,0.348,0.448,0.207,1.7,10.4,6,17.5,2.2,0,13.6,24.2,-0.2,0,-0.2,-0.166,-8.4,-2.9,-11.3,-0.2
Jawun Evans,22,2TM,PG,8,0,65,0.1,0.214,0.214,0,1.7,19,10.2,19.7,2.2,0,30,13.2,-0.2,0,-0.2,-0.151,-10.4,0.1,-10.3,-0.1
Jawun Evans,22,PHO,PG,7,0,64,0.7,0.231,0.154,0,1.7,19.3,10.4,20,2.2,0,31.6,12.7,-0.2,0,-0.2,-0.139,-9.8,0.5,-9.2,-0.1
Jawun Evans,22,OKC,PG,1,0,1,-38.1,0,1,0,0,0,0,0,0,0,0,40.7,0,0,0,-0.946,-52.4,-29.1,-81.4,0
Alize Johnson,22,IND,PF,14,0,64,6.3,0.333,0.125,0.5,7.1,25.5,16.5,2,0.8,4.2,0,13.3,-0.1,0.1,0,0.027,-5.7,-2,-7.7,-0.1
Billy Garrett,24,NYK,SG,4,0,63,9.8,0.452,0.296,0.148,0,5.1,2.5,18,0.8,1.3,6.5,20.9,0,0,0,-0.019,-3.9,-1.7,-5.5,-0.1
Luc Mbah a Moute,32,LAC,PF,4,0,61,6.7,0.495,0.333,0.278,3.6,8.4,6.1,4.5,0.8,1.3,9,15.4,0,0,0,0.009,-2.9,0,-3,0
Brandon Goodwin,23,DEN,PG,16,0,57,8.3,0.413,0.261,0.478,1.9,3.8,2.8,32.1,0,0,9.7,23.1,0,0,0,0.021,-4.7,-4.8,-9.5,-0.1
Isaac Humphries,21,ATL,C,5,1,56,3.4,0.357,0.524,0,7.4,13.4,10.3,0,0.8,0,0,15.2,-0.1,0,-0.1,-0.047,-6.2,-4.7,-11,-0.1
Jordan Loyd,25,TOR,PG,12,0,55,16.3,0.635,0.444,0.611,2,15.3,8.8,15.1,0,0,8.1,19.4,0.2,0,0.2,0.19,0,-0.9,-1,0
PJ Dozier,22,BOS,SG,6,0,51,16,0.434,0.381,0.095,12.5,23.1,17.8,13.7,1.9,0,0,18.5,0.1,0.1,0.1,0.125,-1.3,-0.6,-2,0
B.J. Johnson,23,2TM,SF,7,0,49,12.8,0.609,0.389,0.111,4.2,13.2,8.6,0,1.9,0,9.6,17.4,0,0,0.1,0.066,-2.3,-2,-4.3,0
B.J. Johnson,23,ATL,SF,6,0,43,14,0.622,0.375,0.125,4.8,15,9.8,0,2.1,0,10.6,17.9,0,0,0.1,0.076,-1.5,-1.4,-2.9,0
B.J. Johnson,23,SAC,SF,1,0,6,3.7,0.5,0.5,0,0,0,0,0,0,0,0,13.8,0,0,0,-0.008,-8.4,-5.7,-14.1,0
Mitch Creek,26,2TM,SF,5,0,48,20.2,0.55,0.125,0.438,13.2,13.1,13.2,18.6,2,0,5,17.6,0.1,0,0.2,0.196,2.4,1.1,3.5,0.1
Mitch Creek,26,BRK,SF,4,0,36,21.5,0.573,0.1,0.7,14.6,14.5,14.6,20.2,1.3,0,0,15.3,0.2,0,0.2,0.258,3.7,2,5.7,0.1
Mitch Creek,26,MIN,SF,1,0,12,16.3,0.5,0.167,0,8.8,9,8.9,13.6,4,0,14.3,24.5,0,0,0,0.011,-1.7,-1.3,-3,0
Davon Reed,23,IND,SG,10,0,47,8.1,0.5,0.333,0,4.8,9.2,7.1,8.5,1,0,7.7,12.1,0,0,0.1,0.064,-3.3,-2.2,-5.5,0
Melvin Frazier,22,ORL,SG,10,0,44,1.2,0.33,0.286,0.19,7.2,4.9,6.1,3.3,1.1,0,4.2,23.5,-0.2,0,-0.1,-0.133,-11.3,-3.2,-14.5,-0.1
Eric Moreland,27,2TM,PF,5,0,43,6.7,0.5,0.143,0,10.3,39.6,25.2,11.8,1.1,1.9,41.7,12,-0.1,0.1,0,0.032,-6.7,2,-4.7,0
Eric Moreland,27,PHO,PF,1,0,5,3.9,,,,0,67.5,33.2,0,0,0,,0,0,0,0,0.077,-6.3,0.2,-6.1,0
Eric Moreland,27,TOR,PF,4,0,38,7.1,0.5,0.143,0,11.7,35.9,24.1,13.3,1.3,2.2,41.7,13.6,-0.1,0.1,0,0.026,-6.7,2.3,-4.5,0
Haywood Highsmith,22,PHI,SF,5,0,40,4.5,0.414,0.5,0.2,0,12.9,6.6,6.6,1.2,0,8.4,12.4,0,0,0,-0.023,-5.8,-2.4,-8.2,-0.1
Tyler Cavanaugh,24,UTA,PF,11,0,39,5,0.414,0.5,0.2,8.5,13.6,11.1,3.4,0,0,8.4,13,0,0,0,0.026,-5.3,-3.1,-8.4,-0.1
Džanan Musa,19,BRK,SG,9,0,39,5.8,0.415,0.455,0.091,2.7,10.7,6.7,8.6,2.4,0,14.9,29,-0.2,0,-0.1,-0.152,-6.3,-0.9,-7.2,-0.1
Demetrius Jackson,24,PHI,PG,6,0,39,21,0.656,0.4,0.267,5.6,2.6,4.1,19.6,2.4,0,5.6,19.1,0.2,0,0.2,0.231,3.6,0.9,4.5,0.1
Nick Young,33,DEN,SG,4,0,37,2.3,0.5,0.889,0,0,2.9,1.5,6.8,0,2.4,18.2,12.7,0,0,0,-0.021,-4.3,-2.5,-6.9,0
Thomas Welsh,22,DEN,C,11,0,36,16.1,0.648,0.538,0.154,0,12.1,6,20.5,0,0,6.7,17.7,0.1,0,0.1,0.162,2.2,-1.1,1.2,0
Tony Bradley,21,UTA,C,3,0,36,19.6,0.504,0,0.125,27.6,17.7,22.6,4.5,2.7,4.4,15.1,23.6,0,0.1,0.1,0.13,-3.6,-2.4,-6,0
Chris Chiozza,23,HOU,PG,7,0,33,7,0.375,0.625,0,3.3,10.3,6.7,16.1,1.5,2.6,11.1,11.8,0,0,0,0.023,-2.7,1.4,-1.3,0
Isaiah Hicks,24,NYK,PF,3,0,32,17.4,0.588,0,0.625,6.4,16.7,11.4,9.4,1.5,7.9,8.9,15,0.1,0,0.1,0.153,-2.1,2.2,0.1,0
Jaylen Morris,23,MIL,SG,4,0,29,12.2,0.46,0.3,0.2,0,16.5,8.8,18.1,3.2,0,8.4,17.2,0,0.1,0.1,0.084,-3.7,3.3,-0.4,0
Alan Williams,26,BRK,PF,5,0,26,32.9,0.61,0.077,0.308,16.2,60.3,38.4,22.3,1.8,0,6.3,25.5,0.1,0.1,0.2,0.312,7.6,4.2,11.8,0.1
